Timestamp,RangeMilliMeter
48670000,2500
48681000,2500
48692000,2500
48704000,2500
48715000,2500
48725000,2500
48737000,2500
48749000,2500
48760000,2500
48770000,2500
48781000,2500
48792000,2500
48803000,2500
48815000,2500
48827000,2500
48839000,2500
48849000,2500
48861000,2500
48872000,2500
48882000,2500
48894000,2500
48905000,2500
48915000,2500
48925000,2500
48936000,2500
48948000,2500
48959000,2500
48971000,2500
48982000,2500
48993000,2500
49004000,2500
49016000,2500
49027000,2500
49039000,2500
49051000,2500
49062000,2500
49072000,2500
49084000,2500
49096000,2500
49107000,2500
49117000,2500
49128000,2500
49140000,2500
49152000,2500
49162000,2500
49173000,2500
49184000,2500
49195000,2500
49207000,2500
49218000,2500
49228000,2500
49239000,2500
49250000,2500
49261000,2500
49272000,2500
49282000,2500
49293000,2500
49304000,2500
49314000,2500
49326000,2500
49337000,2500
49348000,2500
49360000,2500
49370000,2500
49381000,2500
49391000,2500
49403000,2500
49415000,2500
49426000,2500
49436000,0
49447000,0
49458000,0
49470000,90
49481000,90
49492000,67
49503000,67
49515000,84
49525000,120
49536000,120
49547000,108
49557000,108
49567000,120
49578000,95
49589000,95
49599000,94
49610000,94
49622000,116
49632000,116
49644000,98
49654000,104
49665000,104
49676000,90
49686000,90
49697000,147
49708000,111
49719000,111
49730000,87
49741000,87
49752000,115
49763000,64
49774000,64
49785000,71
49797000,71
49808000,107
49820000,143
49834000,143
49845000,105
49855000,110
49866000,110
49877000,97
49888000,97
49899000,80
49910000,86
49920000,86
49931000,100
49941000,100
49953000,94
49964000,110
49976000,110
49988000,110
49999000,106
50010000,106
50021000,130
50033000,130
50044000,127
50055000,122
50067000,122
50077000,103
50088000,103
50099000,120
50110000,110
50121000,110
50132000,124
50144000,124
50154000,123
50165000,144
50177000,144
50188000,110
50199000,110
50210000,116
50221000,111
50232000,111
50244000,131
50254000,131
50266000,114
50277000,116
50289000,116
50299000,88
50309000,88
50319000,100
50329000,106
50339000,106
50351000,103
50362000,103
50372000,110
50383000,118
50394000,118
50404000,104
50415000,104
50427000,101
50438000,82
50450000,82
50460000,123
50471000,123
50481000,126
50492000,105
50503000,105
50513000,105
50523000,105
50534000,121
50545000,121
50557000,99
50567000,83
50578000,83
50590000,108
50600000,108
50610000,133
50620000,113
50632000,113
50643000,117
50654000,117
50666000,97
50677000,65
50688000,65
50698000,111
50709000,111
50720000,95
50732000,85
50743000,85
50755000,85
50766000,85
50777000,83
50788000,86
50799000,86
50810000,79
50822000,107
50834000,107
50848000,124
50858000,113
50868000,113
50879000,97
50889000,97
50901000,124
50912000,124
50924000,88
50935000,81
50946000,81
50958000,64
50969000,69
50980000,69
50992000,91
51003000,91
51015000,43
51025000,79
51036000,79
51048000,77
51059000,77
51070000,140
51081000,55
51092000,55
51103000,90
51114000,76
51125000,76
51136000,74
51147000,74
51158000,48
51169000,48
51181000,81
51192000,90
51203000,90
51215000,63
51226000,104
51238000,104
51248000,62
51259000,62
51269000,71
51281000,77
51292000,77
51302000,48
51313000,48
51324000,82
51336000,76
51346000,76
51357000,0
51369000,0
51380000,96
51391000,101
51403000,101
51415000,78
51426000,117
51437000,117
51448000,75
51460000,75
51471000,88
51482000,24
51492000,24
51503000,26
51515000,26
51525000,92
51535000,46
51545000,46
51555000,46
51565000,46
51575000,84
51585000,84
51596000,61
51607000,61
51618000,90
51629000,89
51639000,89
51649000,46
51660000,46
51671000,78
51681000,93
51691000,93
51703000,24
51714000,24
51726000,85
51737000,122
51747000,122
51757000,51
51768000,51
51778000,38
51789000,38
51800000,126
51810000,87
51820000,87
51831000,96
51843000,96
51854000,23
51865000,122
51876000,122
51886000,99
51897000,99
51909000,95
51921000,21
51931000,21
51943000,0
51954000,0
51965000,0
51976000,85
51988000,85
51999000,91
52010000,91
52021000,83
52033000,110
52043000,110
52054000,34
52066000,72
52077000,72
52088000,61
52099000,61
52110000,54
52121000,57
52133000,57
52144000,100
52155000,100
52165000,57
52176000,59
52187000,59
52199000,97
52211000,89
52223000,89
52235000,55
52245000,55
52255000,52
52267000,38
52277000,38
52289000,104
52301000,104
52311000,84
52321000,84
52333000,47
52343000,126
52353000,126
52364000,60
52374000,60
52386000,63
52397000,50
52407000,50
52419000,85
52430000,85
52441000,48
52452000,41
52464000,41
52475000,98
52487000,72
52499000,72
52509000,19
52521000,19
52532000,19
52543000,0
52554000,0
52565000,114
52575000,114
52586000,71
52597000,98
52608000,98
52620000,97
52631000,97
52641000,47
52653000,78
52664000,78
52674000,69
52686000,69
52698000,89
52710000,65
52721000,65
52733000,78
52745000,49
52756000,49
52767000,102
52778000,102
52788000,95
52799000,27
52810000,27
52821000,113
52831000,113
52844000,102
52857000,106
52868000,106
52879000,44
52890000,94
52902000,94
52913000,35
52924000,35
52936000,79
52947000,117
52958000,117
52970000,120
52981000,137
52992000,137
53004000,68
53016000,68
53027000,79
53037000,59
53048000,59
53058000,125
53069000,125
53080000,144
53091000,148
53102000,148
53113000,111
53124000,111
53134000,136
53146000,100
53157000,100
53169000,132
53180000,132
53191000,104
53202000,112
53213000,112
53223000,138
53235000,138
53245000,130
53255000,107
53266000,107
53277000,99
53289000,99
53300000,115
53311000,93
53323000,93
53333000,102
53344000,102
53355000,79
53366000,101
53377000,101
53388000,106
53399000,106
53411000,97
53421000,81
53432000,81
53443000,127
53454000,127
53465000,138
53477000,90
53488000,90
53498000,118
53509000,118
53521000,112
53532000,94
53543000,94
53553000,77
53564000,83
53575000,83
53586000,95
53597000,95
53609000,124
53620000,129
53632000,129
53642000,62
53653000,62
53665000,133
53676000,85
53687000,85
53698000,96
53709000,96
53721000,108
53732000,119
53743000,119
53753000,126
53765000,126
53777000,104
53788000,104
53798000,104
53809000,103
53820000,103
53831000,132
53842000,138
53854000,138
53865000,115
53879000,95
53895000,101
53905000,101
53916000,117
53927000,117
53938000,94
53949000,106
53960000,106
53971000,94
53982000,94
53993000,142
54004000,100
54016000,100
54027000,109
54038000,109
54050000,88
54061000,95
54071000,95
54083000,143
54094000,143
54105000,119
54116000,89
54126000,89
54137000,94
54149000,94
54159000,70
54170000,108
54182000,108
54193000,144
54204000,144
54215000,100
54226000,120
54237000,120
54248000,114
54259000,114
54269000,110
54280000,96
54291000,96
54301000,117
54312000,117
54322000,82
54332000,82
54343000,78
54355000,74
54367000,74
54377000,130
54388000,123
54399000,123
54411000,75
54421000,75
54431000,132
54442000,103
54453000,103
54463000,124
54475000,124
54487000,51
54498000,153
54509000,153
54521000,121
54531000,121
54542000,144
54552000,97
54563000,97
54575000,149
54586000,149
54596000,101
54607000,134
54618000,134
54630000,110
54641000,110
54651000,129
54663000,112
54674000,112
54686000,126
54696000,126
54707000,95
54719000,75
54730000,75
54741000,94
54753000,94
54765000,104
54776000,112
54787000,112
54798000,131
54809000,136
54820000,136
54832000,97
54842000,97
54853000,119
54865000,102
54877000,102
54889000,110
54901000,118
54913000,118
54925000,126
54937000,84
54948000,84
54958000,92
54969000,92
54981000,99
54992000,102
55003000,102
55015000,131
55026000,131
55037000,122
55048000,116
55059000,116
55070000,100
55082000,100
55093000,120
55104000,96
55115000,96
55126000,120
55137000,120
55148000,130
55159000,91
55169000,91
55179000,117
55190000,117
55201000,98
55212000,119
55223000,119
55234000,135
55246000,135
55257000,95
55268000,122
55279000,122
55289000,106
55301000,106
55312000,90
55323000,133
55333000,133
55344000,111
55356000,110
55366000,110
55377000,69
55389000,69
55400000,62
55411000,88
55422000,88
55433000,88
55444000,88
55455000,106
55466000,108
55476000,108
55487000,96
55499000,96
55511000,93
55522000,103
55533000,103
55544000,70
55554000,70
55564000,112
55576000,74
55587000,74
55598000,82
55609000,82
55620000,108
55631000,83
55642000,83
55653000,115
55664000,115
55675000,108
55687000,88
55698000,88
55709000,156
55720000,156
55731000,67
55741000,106
55752000,106
55763000,94
55774000,94
55785000,109
55797000,87
55807000,87
55818000,94
55829000,94
55840000,147
55851000,157
55862000,157
55873000,106
55885000,106
55896000,108
55907000,45
55917000,45
55929000,70
55940000,70
55951000,118
55962000,93
55974000,93
55985000,115
55997000,93
56009000,93
56020000,85
56031000,85
56042000,113
56052000,153
56063000,153
56075000,77
56085000,77
56097000,79
56108000,135
56118000,135
56130000,57
56141000,57
56152000,83
56164000,80
56175000,80
56186000,81
56197000,81
56208000,129
56219000,120
56230000,120
56241000,66
56253000,143
56264000,143
56276000,73
56286000,73
56297000,85
56308000,121
56318000,121
56329000,123
56340000,123
56352000,88
56364000,126
56376000,126
56387000,115
56397000,115
56407000,97
56418000,115
56429000,115
56440000,101
56452000,101
56462000,130
56472000,126
56483000,126
56494000,42
56506000,42
56517000,53
56528000,71
56538000,71
56549000,144
56560000,144
56571000,106
56583000,126
56593000,126
56604000,93
56615000,93
56626000,81
56637000,125
56648000,125
56659000,103
56671000,103
56681000,139
56692000,111
56703000,111
56714000,88
56725000,88
56736000,77
56747000,133
56758000,133
56769000,132
56781000,132
56792000,101
56804000,121
56815000,121
56827000,132
56838000,120
56848000,120
56859000,131
56870000,131
56883000,80
56894000,88
56906000,88
56918000,153
56929000,91
56940000,91
56952000,111
56964000,111
56975000,76
56986000,94
56998000,94
57009000,130
57021000,109
57031000,109
57041000,114
57053000,114
57064000,112
57076000,88
57087000,88
57098000,117
57109000,117
57120000,95
57132000,98
57142000,98
57153000,73
57164000,73
57175000,145
57186000,102
57197000,102
57207000,112
57218000,112
57229000,100
57239000,100
57249000,98
57259000,76
57269000,76
57280000,133
57290000,133
57300000,126
57310000,126
57320000,114
57331000,114
57341000,112
57352000,124
57362000,124
57374000,153
57386000,153
57397000,105
57407000,122
57417000,122
57427000,88
57437000,88
57448000,115
57459000,115
57470000,74
57481000,104
57492000,104
57502000,125
57513000,125
57524000,136
57535000,126
57545000,126
57555000,111
57567000,111
57578000,110
57589000,92
57600000,92
57610000,114
57621000,114
57633000,74
57643000,94
57653000,94
57664000,113
57674000,113
57685000,138
57696000,138
57707000,102
57718000,82
57729000,82
57739000,87
57749000,87
57760000,108
57771000,131
57781000,131
57792000,137
57802000,137
57812000,81
57823000,81
57834000,165
57844000,117
57855000,117
57866000,68
57876000,68
57888000,103
57900000,56
57911000,56
57921000,79
57931000,79
57943000,121
57954000,108
57966000,108
57977000,111
57988000,111
57999000,124
58009000,105
58021000,105
58032000,102
58044000,120
58055000,120
58066000,56
58077000,56
58088000,114
58099000,114
58109000,90
58120000,120
58131000,120
58142000,104
58152000,104
58163000,71
58174000,124
58184000,124
58196000,141
58207000,141
58217000,114
58228000,108
58240000,108
58250000,104
58261000,104
58271000,85
58282000,85
58294000,132
58305000,67
58316000,67
58327000,150
58337000,76
58349000,76
58359000,104
58370000,104
58381000,83
58392000,89
58403000,89
58414000,103
58426000,103
58437000,85
58449000,69
58461000,69
58473000,90
58484000,75
58495000,75
58507000,92
58517000,92
58528000,97
58539000,104
58551000,104
58562000,65
58573000,65
58585000,81
58597000,98
58608000,98
58620000,69
58631000,123
58642000,123
58653000,78
58664000,78
58676000,70
58687000,143
58698000,143
58709000,74
58720000,74
58731000,132
58743000,155
58753000,155
58765000,119
58776000,141
58787000,141
58798000,71
58809000,71
58819000,133
58830000,133
58841000,129
58852000,75
58864000,75
58875000,106
58887000,74
58898000,74
58910000,72
58922000,72
58933000,129
58944000,142
58955000,142
58967000,98
58978000,73
58989000,73
59001000,109
59013000,109
59025000,50
59036000,122
59047000,122
59058000,152
59070000,120
59081000,120
59092000,111
59104000,111
59114000,86
59125000,51
59135000,51
59147000,82
59158000,82
59169000,103
59180000,124
59191000,124
59203000,121
59214000,121
59226000,80
59237000,139
59247000,139
59258000,136
59269000,136
59280000,139
59290000,114
59301000,114
59312000,143
59323000,143
59335000,89
59346000,82
59358000,82
59369000,107
59381000,121
59392000,121
59403000,59
59414000,59
59426000,93
59437000,95
59448000,95
59459000,108
59470000,108
59481000,120
59492000,64
59502000,64
59514000,142
59526000,96
59537000,96
59548000,122
59559000,122
59570000,102
59581000,46
59591000,46
59602000,99
59614000,99
59625000,66
59636000,95
59647000,95
59659000,65
59670000,65
59681000,144
59692000,89
59703000,89
59714000,97
59725000,97
59737000,146
59748000,143
59759000,143
59770000,99
59780000,99
59790000,78
59801000,133
59812000,133
59823000,126
59835000,126
59846000,156
59857000,78
59867000,78
59878000,146
59889000,146
59900000,80
59912000,145
59923000,145
59934000,84
59946000,84
59957000,106
59968000,79
59980000,79
59992000,110
60003000,115
60015000,115
60027000,116
60037000,116
60049000,73
60060000,45
60071000,45
60082000,108
60093000,126
60105000,126
60116000,127
60127000,127
60138000,98
60148000,111
60158000,111
60169000,84
60179000,84
60190000,60
60201000,60
60212000,146
60223000,122
60233000,122
60243000,144
60254000,144
60265000,75
60275000,101
60286000,101
60298000,104
60309000,104
60320000,119
60332000,121
60343000,121
60354000,129
60365000,129
60375000,164
60386000,113
60397000,113
60408000,125
60419000,125
60429000,90
60440000,90
60451000,134
60462000,169
60473000,169
60485000,117
60497000,143
60508000,143
60518000,91
60529000,91
60539000,119
60550000,91
60561000,91
60571000,90
60581000,90
60592000,123
60602000,123
60613000,103
60623000,77
60633000,77
60645000,115
60656000,115
60668000,138
60679000,133
60690000,133
60700000,112
60711000,112
60722000,152
60733000,136
60743000,136
60755000,115
60767000,115
60777000,132
60788000,109
60800000,109
60810000,153
60821000,153
60832000,110
60843000,115
60853000,115
60863000,115
60873000,115
60884000,112
60895000,147
60909000,147
60921000,134
60931000,134
60942000,95
60952000,90
60963000,90
60975000,101
60987000,101
60998000,92
61009000,127
61020000,127
61031000,130
61042000,130
61052000,107
61062000,115
61073000,115
61084000,127
61096000,127
61107000,105
61119000,72
61130000,72
61142000,148
61152000,148
61163000,122
61174000,141
61186000,141
61198000,105
61209000,117
61221000,117
61232000,99
61244000,126
61256000,126
61267000,122
61278000,122
61289000,165
61299000,165
61310000,114
61320000,89
61332000,89
61343000,137
61353000,137
61365000,123
61376000,109
61387000,109
61398000,140
61409000,66
61419000,66
61430000,90
61441000,90
61453000,104
61464000,104
61476000,89
61488000,163
61498000,163
61509000,119
61520000,106
61530000,106
61540000,109
61551000,109
61563000,88
61575000,95
61586000,95
61598000,83
61609000,83
61620000,112
61632000,109
61643000,109
61653000,122
61664000,122
61676000,124
61686000,100
61696000,100
61707000,120
61718000,120
61728000,146
61739000,134
61750000,134
61760000,99
61770000,99
61781000,127
61792000,127
61803000,105
61815000,107
61826000,107
61837000,49
61848000,70
61859000,70
61870000,106
61880000,106
61890000,94
61902000,94
61914000,129
61925000,121
61937000,121
61948000,74
61959000,90
61971000,90
61983000,102
61993000,102
62005000,92
62017000,117
62028000,117
62040000,112
62052000,115
62062000,115
62073000,92
62084000,92
62096000,138
62108000,79
62118000,79
62128000,100
62138000,100
62149000,135
62159000,143
62170000,143
62180000,87
62191000,87
62202000,107
62212000,107
62224000,115
62234000,97
62246000,97
62257000,81
62268000,81
62280000,119
62292000,109
62303000,109
62314000,43
62326000,110
62338000,110
62349000,127
62361000,86
62372000,86
62383000,114
62394000,114
62405000,99
62417000,108
62427000,108
62438000,120
62449000,120
62459000,151
62471000,107
62483000,107
62494000,104
62506000,95
62516000,95
62527000,130
62538000,130
62550000,89
62561000,119
62573000,119
62585000,131
62596000,131
62607000,115
62618000,87
62629000,87
62639000,99
62651000,99
62662000,108
62673000,82
62683000,82
62693000,96
62704000,96
62715000,93
62726000,125
62737000,125
62748000,56
62759000,56
62770000,53
62782000,110
62792000,110
62803000,102
62815000,102
62826000,83
62837000,93
62848000,93
62859000,95
62870000,95
62881000,78
62892000,101
62903000,101
62915000,150
62927000,98
62937000,98
62948000,92
62960000,92
62971000,129
62982000,119
62993000,119
63003000,96
63015000,96
63026000,67
63037000,86
63049000,86
63059000,136
63070000,136
63081000,126
63092000,106
63104000,106
63116000,91
63127000,91
63139000,109
63151000,101
63162000,101
63172000,116
63184000,125
63195000,125
63205000,155
63217000,155
63228000,102
63240000,68
63250000,68
63261000,150
63272000,150
63283000,143
63294000,139
63305000,139
63316000,63
63327000,63
63338000,124
63349000,146
63360000,146
63370000,54
63381000,54
63392000,136
63403000,122
63414000,122
63425000,115
63437000,115
63448000,124
63459000,134
63470000,134
63481000,90
63493000,90
63504000,122
63516000,110
63527000,110
63538000,90
63550000,124
63561000,124
63572000,99
63584000,99
63596000,139
63607000,89
63618000,89
63629000,101
63640000,148
63651000,148
63663000,124
63674000,124
63685000,139
63696000,125
63708000,125
63718000,89
63729000,89
63740000,156
63751000,105
63762000,105
63773000,115
63783000,115
63795000,110
63806000,123
63817000,123
63829000,96
63839000,96
63850000,108
63861000,149
63872000,149
63884000,87
63894000,87
63905000,82
63916000,116
63927000,116
63938000,103
63949000,103
63960000,119
63972000,119
63983000,119
63994000,120
64005000,120
64016000,111
64027000,137
64038000,137
64049000,128
64060000,128
64071000,83
64082000,151
64093000,151
64104000,134
64115000,134
64126000,127
64137000,118
64148000,118
64159000,110
64170000,74
64182000,74
64193000,60
64204000,60
64215000,108
64226000,109
64237000,109
64248000,89
64259000,89
64270000,151
64281000,93
64292000,93
64303000,82
64314000,82
64325000,117
64336000,67
64347000,67
64357000,102
64368000,102
64378000,99
64389000,99
64400000,108
64411000,120
64422000,120
64433000,111
64445000,87
64456000,87
64467000,130
64478000,130
64489000,105
64500000,115
64512000,115
64523000,81
64533000,81
64544000,95
64555000,113
64565000,113
64576000,148
64587000,148
64598000,115
64609000,115
64620000,115
64631000,120
64642000,120
64653000,113
64665000,170
64677000,170
64688000,83
64699000,83
64710000,98
64720000,114
64731000,114
64743000,77
64753000,77
64764000,96
64775000,152
64785000,152
64796000,107
64807000,107
64818000,20
64829000,77
64839000,77
64849000,127
64860000,127
64871000,93
64882000,93
64893000,131
64905000,99
64917000,99
64928000,123
64940000,109
64952000,109
64964000,133
64975000,103
64986000,103
64996000,164
65007000,164
65018000,119
65029000,107
65041000,107
65053000,92
65063000,92
65074000,131
65084000,162
65096000,162
65108000,76
65119000,76
65131000,129
65142000,84
65154000,84
65164000,93
65174000,93
65185000,74
65197000,140
65207000,140
65217000,66
65228000,66
65239000,105
65250000,88
65261000,88
65272000,74
65283000,74
65294000,129
65306000,79
65316000,79
65327000,100
65338000,100
65349000,133
65360000,116
65370000,116
65381000,153
65392000,153
65403000,102
65415000,107
65426000,107
65437000,100
65448000,100
65460000,68
65472000,108
65484000,108
65494000,86
65505000,149
65517000,149
65530000,126
65540000,126
65552000,89
65562000,104
65574000,104
65585000,99
65595000,99
65607000,103
65617000,126
65629000,126
65640000,108
65651000,121
65663000,121
65675000,112
65685000,112
65697000,116
65708000,96
65718000,96
65728000,129
65739000,129
65750000,122
65761000,90
65772000,90
65783000,105
65795000,105
65805000,123
65816000,141
65827000,141
65838000,121
65850000,121
65860000,72
65871000,72
65883000,85
65893000,104
65904000,104
65915000,93
65927000,82
65941000,82
65952000,87
65963000,167
65973000,167
65983000,137
65995000,137
66005000,70
66017000,70
66029000,50
66039000,86
66050000,86
66062000,55
66074000,62
66085000,62
66097000,110
66109000,121
66119000,121
66131000,99
66142000,99
66153000,125
66164000,78
66175000,78
66186000,64
66196000,64
66208000,69
66218000,69
66229000,134
66239000,147
66250000,147
66260000,69
66270000,69
66281000,130
66291000,121
66302000,121
66313000,79
66324000,79
66335000,95
66345000,95
66355000,122
66367000,96
66377000,96
66388000,145
66399000,145
66409000,111
66421000,74
66433000,74
66444000,106
66456000,88
66468000,88
66480000,77
66491000,77
66502000,133
66512000,119
66523000,119
66534000,94
66546000,94
66557000,80
66568000,161
66578000,161
66588000,147
66600000,147
66611000,91
66622000,84
66634000,84
66646000,136
66657000,136
66669000,122
66680000,107
66690000,107
66701000,116
66713000,99
66723000,99
66733000,65
66744000,65
66756000,101
66768000,95
66779000,95
66789000,97
66801000,97
66812000,104
66824000,102
66836000,102
66847000,105
66859000,141
66870000,141
66882000,113
66893000,113
66904000,147
66916000,161
66927000,161
66938000,78
66949000,96
66961000,96
66972000,128
66983000,128
66994000,83
67006000,119
67017000,119
67028000,92
67038000,92
67050000,109
67062000,173
67073000,173
67084000,104
67094000,104
67105000,146
67116000,114
67128000,114
67140000,120
67150000,78
67161000,78
67172000,109
67183000,109
67194000,78
67204000,78
67216000,79
67227000,88
67238000,88
67249000,96
67261000,103
67272000,103
67282000,150
67293000,150
67303000,83
67314000,83
67326000,115
67337000,83
67349000,83
67360000,68
67371000,131
67381000,131
67392000,151
67402000,151
67414000,95
67424000,95
67436000,118
67447000,109
67458000,109
67470000,121
67481000,114
67493000,114
67504000,119
67516000,119
67527000,92
67539000,91
67550000,91
67561000,85
67573000,84
67583000,84
67594000,126
67605000,126
67617000,109
67628000,60
67639000,60
67649000,65
67661000,65
67673000,123
67683000,155
67693000,155
67705000,77
67716000,77
67728000,140
67740000,109
67750000,109
67762000,62
67774000,102
67785000,102
67796000,131
67807000,131
67817000,106
67828000,141
67839000,141
67850000,109
67861000,109
67871000,140
67882000,140
67892000,114
67902000,93
67914000,93
67925000,116
67936000,116
67947000,159
67958000,102
67969000,102
67980000,81
67992000,72
68004000,72
68015000,86
68027000,86
68039000,108
68050000,128
68060000,128
68071000,91
68083000,90
68095000,90
68107000,116
68119000,116
68131000,84
68142000,81
68152000,81
68163000,89
68174000,89
68184000,131
68196000,126
68207000,126
68218000,113
68228000,113
68240000,136
68252000,133
68264000,133
68275000,120
68286000,104
68296000,104
68306000,137
68317000,137
68328000,91
68339000,61
68350000,61
68362000,83
68373000,83
68384000,121
68394000,71
68405000,71
68416000,149
68428000,149
68439000,114
68450000,85
68462000,85
68473000,65
68484000,65
68495000,115
68506000,137
68517000,137
68527000,72
68539000,72
68549000,92
68560000,78
68571000,78
68584000,103
68595000,103
68606000,147
68617000,96
68629000,96
68639000,102
68651000,116
68662000,116
68673000,100
68684000,100
68695000,120
68706000,98
68718000,98
68729000,84
68740000,84
68751000,109
68762000,82
68773000,82
68785000,98
68795000,98
68806000,123
68816000,62
68828000,62
68839000,72
68851000,88
68862000,88
68874000,98
68885000,98
68896000,100
68907000,130
68918000,130
68928000,113
68939000,113
68951000,28
68962000,95
68974000,95
68986000,60
68997000,60
69008000,38
69019000,93
69030000,93
69041000,117
69052000,117
69063000,126
69074000,73
69085000,73
69097000,132
69107000,132
69118000,144
69129000,119
69140000,119
69150000,155
69162000,155
69173000,21
69184000,127
69195000,127
69206000,93
69217000,75
69228000,75
69240000,85
69252000,85
69263000,86
69275000,42
69286000,42
69297000,94
69308000,94
69318000,137
69328000,44
69340000,44
69351000,97
69362000,97
69373000,76
69384000,122
69396000,122
69407000,75
69418000,75
69429000,100
69440000,59
69451000,59
69462000,130
69474000,80
69486000,80
69498000,128
69509000,128
69519000,114
69531000,124
69542000,124
69552000,68
69563000,68
